[[]]chmod,mprotect,2,59684,59684,N,10,processor,,0
[[]]chmod,mmap,2,59685,59685,N,10,processor,,0
[[]]chown,rt_sigaction,4,1373,1373,N,10,processor,,0
[[]]chown,rt_sigprocmask,4,1374,1374,N,10,processor,,0
[[]]chown,rt_sigpending,4,1375,1375,N,10,processor,,0
[[]]chown,kill,4,1376,1376,N,10,processor,,0
[[]]chown,write,5,1377,1377,N,10,processor,,0
[[]]chown,read,5,1378,1378,N,10,processor,,0
[[]]chown,pread64,5,1379,1379,N,10,processor,,0
[[]]chown,pwrite64,5,1380,1380,N,10,processor,,0
[[]]chown,sendto,5,1381,1381,N,10,processor,,0
[[]]chown,recvfrom,5,1382,1382,N,10,processor,,0
[[]]chown,write,6,1383,1383,N,10,processor,,0
[[]]chown,read,6,1384,1384,N,10,processor,,0
[[]]chown,pread64,6,1385,1385,N,10,processor,,0
[[]]chown,pwrite64,6,1386,1386,N,10,processor,,0
[[]]chown,sendto,6,1387,1387,N,10,processor,,0
[[]]chown,recvfrom,6,1388,1388,N,10,processor,,0
[[]]chown,access,7,1389,1389,N,10,processor,,0
[[]]chown,write,8,1390,1390,N,10,processor,,0
[[]]chown,read,8,1391,1391,N,10,processor,,0
[[]]chown,pread64,8,1392,1392,N,10,processor,,0
[[]]chown,pwrite64,8,1393,1393,N,10,processor,,0
[[]]chown,sendto,8,1394,1394,N,10,processor,,0
[[]]chown,recvfrom,8,1395,1395,N,10,processor,,0
[[]]chown,mq_notify,9,1396,1397,N,10,processor,,1
[[]]chown,setuid,10,1398,1398,N,10,processor,,0
[[]]chown,munmap,1,1399,1399,N,10,processor,,0
[[]]chown,munmap,2,1400,1400,N,10,processor,,0
[[]]chown,mprotect,2,1401,1401,N,10,processor,,0
[[]]chown,mremap,2,1402,1402,N,10,processor,,0
[[]]chown,mmap,2,1403,1403,N,10,processor,,0
[[]]chown,mlock,3,1404,1404,N,10,processor,,0
[[]]chown,mlockall,3,1405,1405,N,10,processor,,0
